Date (YYYY-MM-DD),Carrier Code,Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
2024-01-28,DL,1193,N347NB,MSP,-7
2024-01-28,DL,1212,N362NW,ATL,-3
2024-01-28,DL,1326,N307DU,DTW,-2
2024-01-28,DL,1493,N370NW,MSP,-7
2024-01-28,DL,1534,N369NW,ATL,29
2024-01-28,DL,1651,N324US,DTW,-1
2024-01-28,DL,2351,N321US,MCO,-7
2024-01-28,DL,2576,N364NW,MIA,-1
2024-01-28,DL,2849,N352NB,DTW,59
2020-01-29,DL,431,N323US,DTW,-9
2020-01-29,DL,832,N6707A,SLC,404
2020-01-29,DL,839,N359NW,ATL,-3
2020-01-29,DL,952,N319DN,MSP,-4
2020-01-29,DL,1139,N360DN,ATL,-2
2020-01-29,DL,1167,N358DN,DTW,-6
2020-01-29,DL,1376,N349NB,MSP,-7
2020-01-29,DL,1421,N381DZ,DTW,-4
2020-01-29,DL,1464,N342NB,MSP,-6
2020-01-29,DL,1515,N334DN,MSP,6
2020-01-29,DL,1631,N721TW,LAX,-1
2020-01-29,DL,1764,N343NB,MSP,-3
2020-01-29,DL,1790,N929AT,DTW,-4
2020-01-29,DL,1960,N358NW,DTW,6
2020-01-29,DL,1963,N371DN,ATL,-5
2020-01-29,DL,2086,N953AT,JFK,103
2020-01-29,DL,2238,N365DN,ATL,-4
2020-01-29,DL,2267,N329NB,DTW,-4
2020-01-29,DL,2349,N363DN,ATL,24
2020-01-29,DL,2409,N318DX,MSP,-8
2020-01-29,DL,2594,N346DN,ATL,-5
2020-01-29,DL,2595,N333NW,ATL,-6
2020-01-29,DL,2602,N353DN,ATL,-19
2020-01-29,DL,2638,N336DX,ATL,-3
2020-01-29,DL,2799,N332DN,ATL,-6
2020-01-29,DL,2811,N355DN,ATL,12
2020-01-29,DL,2909,N336NW,ATL,-9
2020-01-29,DL,2945,N317US,DTW,-11
2021-01-29,DL,317,N537US,LAX,-6
2021-01-29,DL,416,N368DN,ATL,-8
2021-01-29,DL,432,N398DN,ATL,-8
2021-01-29,DL,440,N344NW,ATL,-6
2021-01-29,DL,457,N344NW,ATL,-5
2021-01-29,DL,464,N342DN,ATL,-3
2021-01-29,DL,476,N381DZ,ATL,-5
2021-01-29,DL,777,N37700,SLC,-6
2021-01-29,DL,1559,N343NB,DTW,-7
2021-01-29,DL,2006,N343NB,DTW,-9
2021-01-29,DL,2226,N331NW,ATL,-5
2021-01-29,DL,2276,N351NB,DTW,-7
2022-01-29,DL,306,N378DN,ATL,0
2022-01-29,DL,307,N111DC,ATL,-3
2022-01-29,DL,342,N722TW,LAX,-3
2022-01-29,DL,361,N309DN,ATL,23
2022-01-29,DL,418,N372DN,ATL,-2
2022-01-29,DL,457,N312US,ATL,0
2022-01-29,DL,459,N302DN,ATL,-10
2022-01-29,DL,464,N363NW,ATL,-11
2022-01-29,DL,528,N340NW,ATL,0
2022-01-29,DL,538,N376DN,ATL,10
2022-01-29,DL,760,N6707A,SLC,0
2022-01-29,DL,1343,N342NB,MSP,40
2022-01-29,DL,1530,N116DU,DTW,-7
2022-01-29,DL,1637,N115DU,DTW,123
2022-01-29,DL,1740,N359NW,MSP,-4
2022-01-29,DL,2244,N305DN,MSP,-10
2022-01-29,DL,2289,N321NB,MSP,1
2022-01-29,DL,2623,N135DQ,DTW,-3
2022-01-29,DL,2660,N361DN,ATL,0
2022-01-29,DL,2675,N376NW,MSP,-4
2022-01-29,DL,2885,N308DU,DTW,-4
2022-01-29,DL,2995,N337NB,DTW,-8
2023-01-29,DL,316,N319US,ATL,-1
2023-01-29,DL,380,N706TW,LAX,1
2023-01-29,DL,410,N334DN,ATL,-3
2023-01-29,DL,455,N335NW,ATL,-1
2023-01-29,DL,513,N375NC,ATL,1
2023-01-29,DL,665,N381DN,ATL,2
2023-01-29,DL,683,N515DE,SLC,6
2023-01-29,DL,687,N342NW,ATL,11
2023-01-29,DL,759,N329NW,ATL,-1
2023-01-29,DL,967,N329NW,ATL,2
2023-01-29,DL,972,N345NW,ATL,-6
2023-01-29,DL,1237,N361NB,MSP,-4
2023-01-29,DL,1442,N317US,DTW,-8
2023-01-29,DL,2309,N357NW,MSP,-6
2023-01-29,DL,2436,N335NB,MSP,12
2023-01-29,DL,2442,N336NW,MSP,14
2023-01-29,DL,2476,N391DN,DTW,-4
2023-01-29,DL,2560,N356NW,MSP,-5
2023-01-29,DL,2676,N361DN,DTW,31
2023-01-29,DL,2832,N368NB,ATL,-2
2023-01-29,DL,2847,N324US,DTW,0
2023-01-29,DL,2849,N364NB,DTW,49
2024-01-29,DL,330,N373NW,ATL,-9
2024-01-29,DL,343,N319US,ATL,-7
2024-01-29,DL,380,N321US,ATL,0
2024-01-29,DL,392,N707TW,LAX,-4
2024-01-29,DL,410,N321US,ATL,-3
2024-01-29,DL,426,N340NW,ATL,-2
2024-01-29,DL,455,N362NW,ATL,45
2024-01-29,DL,507,N320US,ATL,-6
2024-01-29,DL,553,N315DN,SLC,208
2024-01-29,DL,832,N327NW,ATL,-12
2024-01-29,DL,950,N321US,ATL,9
2024-01-29,DL,1003,N377NW,MCO,-6
2024-01-29,DL,1019,N349NB,MSP,-12
2024-01-29,DL,1064,N343NB,MSP,-8
2024-01-29,DL,1085,N315NB,DTW,-6
2024-01-29,DL,1138,N347NB,MSP,4
2024-01-29,DL,1193,N336NB,MSP,-8
2024-01-29,DL,1212,N354NW,ATL,12
2024-01-29,DL,1326,N357NB,DTW,-9
2024-01-29,DL,1493,N337NW,MSP,-7
2024-01-29,DL,1534,N377NW,ATL,-4
2024-01-29,DL,1651,N357NW,DTW,-11
2024-01-29,DL,2351,N351NW,MCO,13
2024-01-29,DL,2576,N319US,MIA,-2
2024-01-29,DL,2849,N322NB,DTW,-5
2020-01-30,DL,431,N349NW,DTW,-9
2020-01-30,DL,832,N659DL,SLC,-2
2020-01-30,DL,839,N376NW,ATL,-7
2020-01-30,DL,952,N301DV,MSP,-2
2020-01-30,DL,1139,N308DN,ATL,-7
2020-01-30,DL,1167,N334DN,DTW,-4
2020-01-30,DL,1376,N345NB,MSP,-8
2020-01-30,DL,1421,N322DN,DTW,-2
2020-01-30,DL,1464,N364NB,MSP,-9
2020-01-30,DL,1515,N379DN,MSP,-7
2020-01-30,DL,1631,N721TW,LAX,1
2020-01-30,DL,1764,N342NB,MSP,1
2020-01-30,DL,1790,N979AT,DTW,-4
2020-01-30,DL,1960,N342NW,DTW,-4
2020-01-30,DL,1963,N343DN,ATL,-4
2020-01-30,DL,2086,N899AT,JFK,-1
2020-01-30,DL,2238,N332DN,ATL,1
2020-01-30,DL,2267,N359NB,DTW,-5
2020-01-30,DL,2349,N326DN,ATL,7
2020-01-30,DL,2409,N373DX,MSP,-6
2020-01-30,DL,2594,N366DX,ATL,-5
2020-01-30,DL,2595,N366NW,ATL,-5
2020-01-30,DL,2602,N364DX,ATL,-3
2020-01-30,DL,2638,N393DN,ATL,-3
2020-01-30,DL,2799,N352DN,ATL,3
2020-01-30,DL,2811,N388DN,ATL,1
2020-01-30,DL,2909,N307DX,ATL,76
2020-01-30,DL,2945,N342NW,DTW,-5
2021-01-30,DL,317,N549US,LAX,-7
2021-01-30,DL,416,N392DN,ATL,-6
2021-01-30,DL,432,N381DZ,ATL,-7
2021-01-30,DL,440,N341NW,ATL,-5
2021-01-30,DL,457,N354NW,ATL,-6
2021-01-30,DL,464,N360DN,ATL,-6
2021-01-30,DL,777,N3730B,SLC,-5
2021-01-30,DL,1559,N370NB,DTW,-11
2021-01-30,DL,2006,N343NB,DTW,-6
2021-01-30,DL,2226,N358NW,ATL,-3
2022-01-30,DL,306,N379DN,ATL,0
2022-01-30,DL,307,N344DN,ATL,8
2022-01-30,DL,342,N702TW,LAX,-2
2022-01-30,DL,361,N330DX,ATL,5
2022-01-30,DL,395,N354NW,ATL,0
2022-01-30,DL,418,N372DN,ATL,0
2022-01-30,DL,459,N357DN,ATL,-3
2022-01-30,DL,464,N325US,ATL,-4
2022-01-30,DL,528,N358NW,ATL,6
2022-01-30,DL,538,N324DX,ATL,-3
2022-01-30,DL,760,N683DA,SLC,1
2022-01-30,DL,1343,N365NB,MSP,-6
2022-01-30,DL,1530,N351NW,DTW,-6
2022-01-30,DL,1637,N366DX,DTW,5
2022-01-30,DL,1740,N357NW,MSP,-13
2022-01-30,DL,2244,N356DN,MSP,-4
2022-01-30,DL,2289,N351NB,MSP,-5
2022-01-30,DL,2623,N108DQ,DTW,-3
2022-01-30,DL,2660,N333DX,ATL,-7
2022-01-30,DL,2675,N338NW,MSP,-9
2022-01-30,DL,2885,N302DU,DTW,-6
2022-01-30,DL,2995,N316DN,DTW,21
2023-01-30,DL,316,N344NB,ATL,314
2023-01-30,DL,380,N705TW,LAX,6
2023-01-30,DL,392,N348NW,ATL,-3
2023-01-30,DL,410,N368DN,ATL,-5
2023-01-30,DL,455,N349NW,ATL,284
2023-01-30,DL,513,N349NW,ATL,-3
2023-01-30,DL,665,N123DW,ATL,55
2023-01-30,DL,683,N505DZ,SLC,40
2023-01-30,DL,687,N106DN,ATL,32
2023-01-30,DL,759,N374NW,ATL,2
2023-01-30,DL,967,N374NW,ATL,-7
2023-01-30,DL,972,N332NW,ATL,1
2023-01-30,DL,1237,N341NB,MSP,-5
2023-01-30,DL,1442,N345NW,DTW,-5
2023-01-30,DL,2309,N338NW,MSP,26
2023-01-30,DL,2436,N301NB,MSP,118
2023-01-30,DL,2442,N336NW,MSP,-6
2023-01-30,DL,2476,N356DN,DTW,-4
2023-01-30,DL,2560,N354NW,MSP,-1
2023-01-30,DL,2676,N121DZ,DTW,-6
2023-01-30,DL,2832,N337NW,ATL,12
2023-01-30,DL,2847,N351NW,DTW,-9
2023-01-30,DL,2849,N358NB,DTW,1
2024-01-30,DL,330,N328NW,ATL,-6
2024-01-30,DL,343,N377NW,ATL,-7
2024-01-30,DL,380,N367NW,ATL,-9
2024-01-30,DL,392,N718TW,LAX,-5
2024-01-30,DL,410,N367NW,ATL,-6
2024-01-30,DL,426,N370NW,ATL,-5
2024-01-30,DL,455,N317US,ATL,-12
2024-01-30,DL,507,N348NW,ATL,-7
2024-01-30,DL,553,N323DN,SLC,272
2024-01-30,DL,832,N345NW,ATL,-15
2024-01-30,DL,950,N367NW,ATL,-10
2024-01-30,DL,1003,N355NW,MCO,-7
2024-01-30,DL,1019,N349NB,MSP,-10
2024-01-30,DL,1064,N343NB,MSP,-8
2024-01-30,DL,1085,N357NB,DTW,-10
2024-01-30,DL,1138,N333NB,MSP,16
2024-01-30,DL,1193,N373NW,MSP,0
2024-01-30,DL,1212,N364NW,ATL,-4
2024-01-30,DL,1493,N351NW,MSP,-8
2024-01-30,DL,1534,N377NW,ATL,-2
2024-01-30,DL,1651,N319US,DTW,-1
2024-01-30,DL,2351,N355NW,MCO,-10
2024-01-30,DL,2576,N326US,MIA,-14
2024-01-30,DL,2849,N361NB,DTW,66
2020-01-31,DL,431,N364NW,DTW,-8
2020-01-31,DL,832,N6712B,SLC,-3
2020-01-31,DL,839,N373NW,ATL,-6
2020-01-31,DL,952,N320DN,MSP,-16
2020-01-31,DL,1139,N393DN,ATL,-1
2020-01-31,DL,1167,N342DN,DTW,18
2020-01-31,DL,1376,N342NB,MSP,-7
2020-01-31,DL,1421,N332DN,DTW,-5
2020-01-31,DL,1464,N361NB,MSP,6
2020-01-31,DL,1515,N310DN,MSP,6
2020-01-31,DL,1631,N718TW,LAX,55
2020-01-31,DL,1764,N339NB,MSP,15
2020-01-31,DL,1790,N971AT,DTW,6
2020-01-31,DL,1960,N357NW,DTW,-2
2020-01-31,DL,1963,N361DN,ATL,4
2020-01-31,DL,2086,N929AT,JFK,-11
2020-01-31,DL,2238,N355DN,ATL,-1
2020-01-31,DL,2267,N328NB,DTW,-4
2020-01-31,DL,2349,N305DN,ATL,0
2020-01-31,DL,2409,N321DH,MSP,-1
2020-01-31,DL,2594,N351DN,ATL,3
2020-01-31,DL,2595,N333NW,ATL,-1
2020-01-31,DL,2602,N333DX,ATL,0
2020-01-31,DL,2638,N375DN,ATL,-3
2020-01-31,DL,2799,N348DN,ATL,-3
2020-01-31,DL,2811,N378DN,ATL,14
2020-01-31,DL,2909,N302DN,ATL,-4
2020-01-31,DL,2945,N323US,DTW,-8
2021-01-31,DL,317,N549US,LAX,33
2021-01-31,DL,416,N311DN,ATL,-3
2021-01-31,DL,432,N316DN,ATL,-4
2021-01-31,DL,440,N355NW,ATL,-7
2021-01-31,DL,457,N373NW,ATL,-8
2021-01-31,DL,464,N391DN,ATL,-6
2021-01-31,DL,476,N314DN,ATL,42
2021-01-31,DL,777,N3759,SLC,1
2021-01-31,DL,1559,N353NB,DTW,35
2021-01-31,DL,2006,N353NB,DTW,-7
2021-01-31,DL,2164,N346NB,MSP,-2
2021-01-31,DL,2226,N378NW,ATL,-2
2021-01-31,DL,2276,N370NB,DTW,-5
2022-01-31,DL,306,N304DN,ATL,4
2022-01-31,DL,307,N334DN,ATL,-3
2022-01-31,DL,342,N722TW,LAX,2
2022-01-31,DL,361,N121DZ,ATL,-4
2022-01-31,DL,395,N378NW,ATL,-4
2022-01-31,DL,418,N357DN,ATL,-8
2022-01-31,DL,457,N321US,ATL,14
2022-01-31,DL,459,N369DN,ATL,4
2022-01-31,DL,464,N325US,ATL,-5
2022-01-31,DL,528,N360NW,ATL,-5
2022-01-31,DL,538,N343DN,ATL,-3
2022-01-31,DL,760,N697DL,SLC,-6
2022-01-31,DL,1343,N370NB,MSP,-8
2022-01-31,DL,1530,N350NA,DTW,-6
2022-01-31,DL,1637,N396DN,DTW,-10
2022-01-31,DL,1740,N312US,MSP,-15
2022-01-31,DL,2244,N316DN,MSP,-5
2022-01-31,DL,2289,N324NB,MSP,0
2022-01-31,DL,2623,N105DU,DTW,-5
2022-01-31,DL,2660,N395DZ,ATL,14
2022-01-31,DL,2675,N336NW,MSP,-1
2022-01-31,DL,2885,N114DU,DTW,-2
2022-01-31,DL,2995,N328DN,DTW,-7
2023-01-31,DL,316,N328NB,ATL,-5
2023-01-31,DL,380,N703TW,LAX,-9
2023-01-31,DL,392,N340NW,ATL,-5
2023-01-31,DL,410,N323DN,ATL,-5
2023-01-31,DL,455,N367NW,ATL,7
2023-01-31,DL,513,N332NW,ATL,4
2023-01-31,DL,665,N338DN,ATL,-3
2023-01-31,DL,683,N515DE,SLC,20
2023-01-31,DL,687,N388DN,ATL,-5
2023-01-31,DL,759,N325US,ATL,48
2023-01-31,DL,967,N337NW,ATL,796
2023-01-31,DL,972,N337NW,ATL,-1
2023-01-31,DL,1237,N365NB,MSP,-3
2023-01-31,DL,1442,N347NW,DTW,-10
2023-01-31,DL,2309,N364NW,MSP,-8
2023-01-31,DL,2436,N335NB,MSP,-7
2023-01-31,DL,2442,N364NW,MSP,6
2023-01-31,DL,2476,N335DN,DTW,-1
2023-01-31,DL,2560,N333NB,MSP,-7
2023-01-31,DL,2676,N341DN,DTW,-11
2023-01-31,DL,2832,N378NW,ATL,-6
2023-01-31,DL,2847,N350NA,DTW,9
2023-01-31,DL,2849,N360NB,DTW,1
2024-01-31,DL,343,N323US,ATL,27
2024-01-31,DL,380,N360NW,ATL,-8
2024-01-31,DL,392,N706TW,LAX,1
2024-01-31,DL,410,N360NW,ATL,-8
2024-01-31,DL,426,N363NW,ATL,-2
2024-01-31,DL,455,N355NW,ATL,-4
2024-01-31,DL,507,N341NW,ATL,12
2024-01-31,DL,553,N544DN,SLC,1
2024-01-31,DL,832,N353NW,ATL,-14
2024-01-31,DL,950,N360NW,ATL,7
2024-01-31,DL,1003,N344NW,MCO,-8
2024-01-31,DL,1019,N370NB,MSP,-9
2024-01-31,DL,1064,N325NB,MSP,-7
2024-01-31,DL,1085,N340NB,DTW,-11
2024-01-31,DL,1138,N371NB,MSP,0
2024-01-31,DL,1212,N367NW,ATL,-1
2024-01-31,DL,1326,N345NB,DTW,-13
2024-01-31,DL,1493,N370NW,MSP,-5
2024-01-31,DL,1651,N327NW,DTW,43
2024-01-31,DL,2351,N344NW,MCO,-2
2024-01-31,DL,2525,N362NW,ATL,-13
2024-01-31,DL,2576,N320US,MIA,184
2024-01-31,DL,2849,N339NB,DTW,-12
